day,program,semester,period,time_start,time_end,lab_name,lab_block_length,prev_is_lab,next_is_lab,lab_occupied,week
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,0,35
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,0,35
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,35
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,35
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,35
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,35
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,35
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,35
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,0,35
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,35
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,35
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,35
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,35
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,35
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,35
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,35
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,35
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,35
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,35
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,35
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,35
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,35
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,35
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,35
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,35
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,35
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,35
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,35
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,35
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,35
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,35
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,35
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,35
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,35
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,35
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,35
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,35
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,36
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,36
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,36
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,36
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,36
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,36
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,36
Monday,,,8,16:20,17:10,Test Lab,0,0,0,1,36
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,36
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,36
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,36
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,0,36
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,0,36
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,0,36
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,36
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,36
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,36
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,36
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,36
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,36
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,36
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,36
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,36
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,36
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,36
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,36
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,36
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,36
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,36
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,36
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,36
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,36
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,36
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,36
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,36
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,36
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,36
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,36
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,36
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,36
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,37
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,37
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,37
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,0,37
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,37
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,37
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,37
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,37
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,37
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,37
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,37
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,37
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,37
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,37
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,37
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,37
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,37
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,37
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,37
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,37
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,37
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,37
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,37
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,37
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,37
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,37
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,37
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,37
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,37
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,37
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,37
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,37
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,37
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,0,37
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,37
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,37
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,37
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,37
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,37
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,37
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,38
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,38
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,38
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,38
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,38
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,38
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,38
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,38
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,38
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,38
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,38
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,0,38
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,38
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,0,38
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,38
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,38
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,38
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,38
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,38
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,38
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,38
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,38
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,38
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,38
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,38
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,38
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,38
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,0,38
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,38
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,38
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,38
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,38
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,38
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,0,38
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,38
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,38
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,38
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,38
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,38
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,38
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,39
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,39
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,39
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,39
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,39
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,39
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,39
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,39
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,39
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,39
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,39
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,0,39
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,39
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,39
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,0,39
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,39
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,39
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,39
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,39
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,39
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,39
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,39
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,39
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,39
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,39
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,39
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,39
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,39
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,39
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,39
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,39
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,0,39
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,39
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,39
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,39
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,39
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,39
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,39
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,39
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,39
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,40
Monday,,,2,09:20,10:10,Test Lab,0,0,1,1,40
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,40
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,0,40
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,40
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,40
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,40
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,40
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,40
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,40
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,40
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,0,40
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,0,40
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,40
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,40
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,40
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,40
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,40
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,40
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,40
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,40
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,0,40
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,40
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,40
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,40
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,40
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,40
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,40
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,40
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,40
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,40
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,40
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,40
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,0,40
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,40
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,40
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,40
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,40
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,40
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,40
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,41
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,41
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,41
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,41
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,41
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,41
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,41
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,41
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,41
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,41
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,41
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,41
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,0,41
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,41
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,41
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,0,41
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,41
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,41
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,0,41
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,41
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,41
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,41
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,0,41
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,0,41
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,41
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,41
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,41
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,41
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,41
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,41
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,0,41
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,41
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,41
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,41
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,0,41
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,41
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,0,41
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,41
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,41
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,41
Monday,,,1,08:30,09:20,Test Lab,0,0,0,0,42
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,42
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,42
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,42
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,42
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,42
Monday,,,7,15:30,16:20,Test Lab,0,1,0,0,42
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,42
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,42
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,42
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,42
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,42
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,42
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,42
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,42
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,42
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,1,42
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,42
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,0,42
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,42
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,42
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,42
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,1,42
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,42
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,42
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,42
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,0,42
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,42
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,42
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,42
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,42
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,0,42
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,42
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,42
Friday,cse_aiml,6.0,3,10:30,11:20,Test Lab,4,1,1,1,42
Friday,cse_aiml,6.0,4,11:20,12:10,Test Lab,4,1,1,1,42
Friday,cse_g1,6.0,5,13:40,14:30,Test Lab,2,1,1,1,42
Friday,cse_g1,6.0,6,14:30,15:20,Test Lab,2,1,1,1,42
Friday,cse_g2,4.0,7,15:30,16:20,Test Lab,2,1,1,1,42
Friday,cse_g2,4.0,8,16:20,17:10,Test Lab,2,1,0,1,42
Monday,,,1,08:30,09:20,Test Lab,0,0,0,1,43
Monday,,,2,09:20,10:10,Test Lab,0,0,1,0,43
Monday,cse_g1,6.0,3,10:30,11:20,Test Lab,2,0,1,1,43
Monday,cse_g1,6.0,4,11:20,12:10,Test Lab,2,1,1,1,43
Monday,cse_g2,2.0,5,13:40,14:30,Test Lab,2,1,1,1,43
Monday,cse_g2,2.0,6,14:30,15:20,Test Lab,2,1,0,1,43
Monday,,,7,15:30,16:20,Test Lab,0,1,0,1,43
Monday,,,8,16:20,17:10,Test Lab,0,0,0,0,43
Tuesday,cse_g1,4.0,1,08:30,09:20,Test Lab,4,0,1,1,43
Tuesday,cse_g1,4.0,2,09:20,10:10,Test Lab,4,1,1,1,43
Tuesday,cse_g1,4.0,3,10:30,11:20,Test Lab,4,1,1,1,43
Tuesday,cse_g1,4.0,4,11:20,12:10,Test Lab,4,1,1,1,43
Tuesday,cse_aiml,6.0,5,13:40,14:30,Test Lab,4,1,1,1,43
Tuesday,cse_aiml,6.0,6,14:30,15:20,Test Lab,4,1,1,1,43
Tuesday,cse_aiml,6.0,7,15:30,16:20,Test Lab,4,1,1,1,43
Tuesday,cse_aiml,6.0,8,16:20,17:10,Test Lab,4,1,0,1,43
Wednesday,,,1,08:30,09:20,Test Lab,0,0,1,0,43
Wednesday,cse_g2,6.0,2,09:20,10:10,Test Lab,2,0,1,1,43
Wednesday,cse_g2,6.0,3,10:30,11:20,Test Lab,2,1,0,1,43
Wednesday,,,4,11:20,12:10,Test Lab,0,1,1,0,43
Wednesday,cse_g1,2.0,5,13:40,14:30,Test Lab,2,0,1,1,43
Wednesday,cse_g1,2.0,6,14:30,15:20,Test Lab,2,1,1,1,43
Wednesday,cse_g1,8.0,7,15:30,16:20,Test Lab,2,1,1,0,43
Wednesday,cse_g1,8.0,8,16:20,17:10,Test Lab,2,1,0,1,43
Thursday,,,1,08:30,09:20,Test Lab,0,0,0,0,43
Thursday,,,2,09:20,10:10,Test Lab,0,0,1,0,43
Thursday,cse_g2,8.0,3,10:30,11:20,Test Lab,2,0,1,1,43
Thursday,cse_g2,8.0,4,11:20,12:10,Test Lab,2,1,1,1,43
Thursday,cse_g1,6.0,5,13:40,14:30,Test Lab,4,1,1,1,43
Thursday,cse_g1,6.0,6,14:30,15:20,Test Lab,4,1,1,1,43
Thursday,cse_g1,6.0,7,15:30,16:20,Test Lab,4,1,1,1,43
Thursday,cse_g1,6.0,8,16:20,17:10,Test Lab,4,1,0,1,43
Friday,cse_aiml,6.0,1,08:30,09:20,Test Lab,4,0,1,1,43
Friday,cse_aiml,6.0,2,09:20,10:10,Test Lab,4,1,1,1,43
